힐스테이트영통 , 137 , 2017, 2,140, 1.53%, 115,000 ~ 130,000, 115000
원천레이크파크 , 70 , 1999, 1,835, 1.48%, 36,500 ~ 40,500, 36500
원천레이크파크 , 76A , 1999, 1,835, 1.48%, 41,000 ~ 45,500, 41000
원천레이크파크 , 77B , 1999, 1,835, 1.48%, 41,000 ~ 45,500, 41000
원천레이크파크 , 80A , 1999, 1,835, 1.48%, 42,000 ~ 47,000, 42000
원천레이크파크 , 80B , 1999, 1,835, 1.48%, 45,000 ~ 50,000, 44999
원천레이크파크 , 107 , 1999, 1,835, 1.48%, 58,000 ~ 65,500, 58000
황골마을주공2단지 , 68 , 1999, 1,190, 1.31%, 31,000 ~ 35,500, 31000
황골마을주공2단지 , 76A , 1999, 1,190, 1.31%, 36,000 ~ 41,000, 36000
황골마을주공2단지 , 77B , 1999, 1,190, 1.31%, 36,000 ~ 41,000, 36000
황골마을주공2단지 , 82A , 1999, 1,190, 1.31%, 40,500 ~ 47,000, 40500
황골마을주공2단지 , 82B , 1999, 1,190, 1.31%, 40,500 ~ 47,000, 40496
황골마을주공1단지 , 65 , 1997, 3,129, 1.27%, 33,000 ~ 36,500, 33000
황골마을주공1단지 , 68 , 1997, 3,129, 1.27%, 33,000 ~ 36,500, 33000
황골마을주공1단지 , 77 , 1997, 3,129, 1.27%, 40,500 ~ 47,000, 40500
황골마을주공1단지 , 82A , 1997, 3,129, 1.27%, 39,000 ~ 43,000, 39000
황골마을주공1단지 , 83B , 1997, 3,129, 1.27%, 40,500 ~ 47,000, 40496
벽적골8단지주공 , 73 , 1997, 1,548, 0.93%, 32,500 ~ 38,750, 32500
벽적골8단지주공 , 82A , 1997, 1,548, 0.93%, 42,000 ~ 50,000, 42000
벽적골8단지주공 , 82B , 1997, 1,548, 0.93%, 42,000 ~ 50,000, 42000
광교중흥에스클래스 , 116A , 2019, 2,231, 0.38%, 147,500 ~ 160,000, 147500
광교중흥에스클래스 , 116B , 2019, 2,231, 0.38%, 147,500 ~ 160,000, 147499
광교중흥에스클래스 , 116C , 2019, 2,231, 0.38%, 147,500 ~ 160,000, 147500
광교중흥에스클래스 , 133A , 2019, 2,231, 0.38%, 155,000 ~ 170,000, 154997
광교중흥에스클래스 , 134B , 2019, 2,231, 0.38%, 155,000 ~ 170,000, 155000
광교중흥에스클래스 , 147A , 2019, 2,231, 0.38%, 170,000 ~ 197,500, 169999
광교중흥에스클래스 , 147B , 2019, 2,231, 0.38%, 170,000 ~ 192,500, 169998
광교중흥에스클래스 , 149C , 2019, 2,231, 0.38%, 170,000 ~ 192,500, 169998
광교중흥에스클래스 , 173 , 2019, 2,231, 0.38%, 182,500 ~ 230,000, 182500
